['COUNTER', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'GYROX', 'GYROY', 'TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']
65.0 , 4420.51282051 , 4608.20512821 , 4465.64102564 , 4206.66666667 , 4575.38461538 , 4576.92307692 , 4553.33333333 , 4286.66666667 , 4021.53846154 , 3867.69230769 , 4241.02564103 , 4197.43589744 , 4496.92307692 , 4496.92307692 , 1720.0 , 1693.0 , 10.486 , 0.0 , 0.0 , 0.0 , 0.0 , 

66.0 , 4421.53846154 , 4611.79487179 , 4464.1025641 , 4206.66666667 , 4575.8974359 , 4580.51282051 , 4553.84615385 , 4285.64102564 , 4017.43589744 , 3867.17948718 , 4236.92307692 , 4192.82051282 , 4494.35897436 , 4496.92307692 , 1720.0 , 1692.0 , 10.493 , 0.0 , 0.0 , 0.0 , 0.0 , 

67.0 , 4420.0 , 4612.30769231 , 4464.61538462 , 4206.15384615 , 4573.33333333 , 4579.48717949 , 4552.82051282 , 4284.1025641 , 4014.35897436 , 3866.66666667 , 4237.43589744 , 4192.82051282 , 4491.28205128 , 4493.33333333 , 1720.0 , 1693.0 , 10.501 , 0.0 , 0.0 , 0.0 , 0.0 , 

68.0 , 4421.53846154 , 4611.28205128 , 4465.12820513 , 4208.20512821 , 4573.84615385 , 4576.41025641 , 4552.30769231 , 4279.48717949 , 4013.84615385 , 3865.64102564 , 4238.97435897 , 4195.8974359 , 4490.76923077 , 4490.76923077 , 1720.0 , 1692.0 , 10.509 , 0.0 , 0.0 , 0.0 , 0.0 , 

69.0 , 4421.02564103 , 4612.30769231 , 4465.64102564 , 4209.74358974 , 4571.79487179 , 4577.94871795 , 4552.30769231 , 4278.97435897 , 4013.33333333 , 3864.1025641 , 4238.46153846 , 4194.87179487 , 4491.28205128 , 4492.82051282 , 1720.0 , 1693.0 , 10.516 , 0.0 , 0.0 , 0.0 , 0.0 , 

70.0 , 4418.46153846 , 4611.79487179 , 4466.66666667 , 4207.69230769 , 4568.71794872 , 4582.05128205 , 4552.82051282 , 4278.46153846 , 4011.28205128 , 3865.12820513 , 4238.97435897 , 4192.30769231 , 4490.76923077 , 4493.84615385 , 1720.0 , 1693.0 , 10.524 , 0.0 , 0.0 , 0.0 , 0.0 , 

71.0 , 4420.51282051 , 4610.76923077 , 4466.66666667 , 4207.69230769 , 4571.79487179 , 4581.53846154 , 4552.82051282 , 4277.43589744 , 4015.38461538 , 3868.71794872 , 4241.53846154 , 4194.35897436 , 4493.33333333 , 4493.84615385 , 1720.0 , 1693.0 , 10.531 , 0.0 , 0.0 , 0.0 , 0.0 , 

72.0 , 4422.05128205 , 4612.82051282 , 4463.58974359 , 4210.25641026 , 4573.33333333 , 4578.97435897 , 4553.84615385 , 4278.97435897 , 4017.94871795 , 3868.20512821 , 4242.56410256 , 4195.38461538 , 4494.35897436 , 4495.38461538 , 1720.0 , 1692.0 , 10.539 , 0.0 , 0.0 , 0.0 , 0.0 , 

73.0 , 4420.51282051 , 4613.33333333 , 4464.61538462 , 4208.71794872 , 4571.28205128 , 4581.02564103 , 4554.35897436 , 4287.69230769 , 4020.51282051 , 3868.20512821 , 4242.05128205 , 4198.97435897 , 4495.8974359 , 4497.43589744 , 1720.0 , 1693.0 , 10.548 , 0.0 , 0.0 , 0.0 , 0.0 , 

74.0 , 4419.48717949 , 4611.79487179 , 4466.66666667 , 4207.69230769 , 4572.82051282 , 4582.05128205 , 4552.82051282 , 4285.64102564 , 4017.43589744 , 3868.71794872 , 4240.0 , 4196.92307692 , 4496.92307692 , 4493.33333333 , 1720.0 , 1692.0 , 10.556 , 0.0 , 0.0 , 0.0 , 0.0 , 

75.0 , 4420.0 , 4610.76923077 , 4466.66666667 , 4209.23076923 , 4576.92307692 , 4580.51282051 , 4552.82051282 , 4285.64102564 , 4021.02564103 , 3871.79487179 , 4244.61538462 , 4198.97435897 , 4498.97435897 , 4496.41025641 , 1719.0 , 1693.0 , 10.564 , 0.0 , 0.0 , 0.0 , 0.0 , 

76.0 , 4420.0 , 4611.28205128 , 4464.61538462 , 4210.76923077 , 4575.38461538 , 4578.97435897 , 4554.35897436 , 4290.25641026 , 4023.58974359 , 3872.30769231 , 4245.12820513 , 4201.02564103 , 4497.43589744 , 4499.48717949 , 1721.0 , 1692.0 , 10.572 , 0.0 , 0.0 , 0.0 , 0.0 , 

77.0 , 4421.02564103 , 4612.30769231 , 4467.17948718 , 4208.71794872 , 4572.82051282 , 4579.48717949 , 4553.33333333 , 4295.8974359 , 4027.17948718 , 3872.30769231 , 4247.69230769 , 4203.58974359 , 4502.05128205 , 4499.48717949 , 1719.0 , 1692.0 , 10.578 , 0.0 , 0.0 , 0.0 , 0.0 , 

78.0 , 4422.56410256 , 4612.82051282 , 4467.69230769 , 4207.17948718 , 4573.33333333 , 4580.0 , 4552.30769231 , 4294.87179487 , 4023.58974359 , 3870.25641026 , 4245.12820513 , 4200.0 , 4503.07692308 , 4497.43589744 , 1720.0 , 1693.0 , 10.587 , 0.0 , 0.0 , 0.0 , 0.0 , 

79.0 , 4421.02564103 , 4610.25641026 , 4465.64102564 , 4208.71794872 , 4576.41025641 , 4581.02564103 , 4554.35897436 , 4291.28205128 , 4021.02564103 , 3869.23076923 , 4242.56410256 , 4200.0 , 4498.97435897 , 4495.8974359 , 1720.0 , 1693.0 , 10.595 , 0.0 , 0.0 , 0.0 , 0.0 , 

80.0 , 4419.48717949 , 4608.20512821 , 4464.1025641 , 4210.25641026 , 4576.92307692 , 4581.02564103 , 4555.38461538 , 4291.28205128 , 4020.0 , 3868.71794872 , 4242.56410256 , 4198.97435897 , 4494.87179487 , 4496.41025641 , 1720.0 , 1693.0 , 10.602 , 0.0 , 0.0 , 0.0 , 0.0 , 

81.0 , 4421.53846154 , 4610.25641026 , 4464.1025641 , 4208.71794872 , 4573.33333333 , 4578.46153846 , 4552.30769231 , 4287.69230769 , 4015.38461538 , 3866.15384615 , 4240.0 , 4193.33333333 , 4492.30769231 , 4495.8974359 , 1720.0 , 1693.0 , 10.61 , 0.0 , 0.0 , 0.0 , 0.0 , 

82.0 , 4423.58974359 , 4612.30769231 , 4464.61538462 , 4206.66666667 , 4572.30769231 , 4578.46153846 , 4552.30769231 , 4283.07692308 , 4015.8974359 , 3866.15384615 , 4238.46153846 , 4191.28205128 , 4494.35897436 , 4494.87179487 , 1720.0 , 1693.0 , 10.617 , 0.0 , 0.0 , 0.0 , 0.0 , 

83.0 , 4421.53846154 , 4610.76923077 , 4464.61538462 , 4207.17948718 , 4575.38461538 , 4580.0 , 4554.35897436 , 4281.53846154 , 4017.94871795 , 3865.64102564 , 4239.48717949 , 4194.35897436 , 4493.33333333 , 4493.84615385 , 1720.0 , 1692.0 , 10.625 , 0.0 , 0.0 , 0.0 , 0.0 , 

84.0 , 4419.48717949 , 4608.71794872 , 4464.61538462 , 4208.71794872 , 4572.82051282 , 4579.48717949 , 4552.82051282 , 4283.58974359 , 4014.35897436 , 3863.58974359 , 4237.94871795 , 4193.84615385 , 4489.74358974 , 4491.28205128 , 1720.0 , 1693.0 , 10.634 , 0.0 , 0.0 , 0.0 , 0.0 , 

85.0 , 4421.02564103 , 4609.23076923 , 4465.12820513 , 4209.74358974 , 4569.74358974 , 4579.48717949 , 4551.28205128 , 4278.46153846 , 4010.25641026 , 3862.56410256 , 4233.33333333 , 4189.23076923 , 4489.23076923 , 4490.76923077 , 1720.0 , 1692.0 , 10.642 , 0.0 , 0.0 , 0.0 , 0.0 , 

86.0 , 4421.02564103 , 4611.79487179 , 4464.61538462 , 4209.23076923 , 4573.33333333 , 4579.48717949 , 4552.82051282 , 4275.8974359 , 4012.30769231 , 3864.1025641 , 4235.8974359 , 4191.28205128 , 4491.28205128 , 4493.84615385 , 1719.0 , 1693.0 , 10.65 , 0.0 , 0.0 , 0.0 , 0.0 , 

87.0 , 4418.97435897 , 4613.33333333 , 4463.58974359 , 4207.69230769 , 4574.87179487 , 4578.97435897 , 4554.35897436 , 4278.46153846 , 4013.33333333 , 3865.12820513 , 4240.51282051 , 4193.33333333 , 4491.79487179 , 4492.82051282 , 1721.0 , 1692.0 , 10.658 , 0.0 , 0.0 , 0.0 , 0.0 , 

88.0 , 4420.0 , 4613.33333333 , 4467.17948718 , 4207.17948718 , 4572.30769231 , 4578.97435897 , 4553.33333333 , 4281.53846154 , 4018.46153846 , 3865.12820513 , 4240.0 , 4194.35897436 , 4493.33333333 , 4492.82051282 , 1719.0 , 1692.0 , 10.665 , 0.0 , 0.0 , 0.0 , 0.0 , 

89.0 , 4422.56410256 , 4612.30769231 , 4467.17948718 , 4207.69230769 , 4575.8974359 , 4581.53846154 , 4552.82051282 , 4280.0 , 4019.48717949 , 3864.61538462 , 4238.97435897 , 4193.33333333 , 4493.84615385 , 4496.41025641 , 1720.0 , 1694.0 , 10.673 , 0.0 , 0.0 , 0.0 , 0.0 , 

90.0 , 4422.56410256 , 4611.79487179 , 4464.1025641 , 4207.69230769 , 4575.8974359 , 4582.56410256 , 4552.82051282 , 4287.17948718 , 4020.51282051 , 3869.74358974 , 4242.56410256 , 4197.94871795 , 4500.51282051 , 4501.53846154 , 1721.0 , 1692.0 , 10.681 , 0.0 , 0.0 , 0.0 , 0.0 , 

91.0 , 4422.05128205 , 4613.33333333 , 4464.1025641 , 4207.17948718 , 4570.76923077 , 4580.0 , 4553.84615385 , 4287.17948718 , 4018.46153846 , 3869.74358974 , 4243.07692308 , 4199.48717949 , 4498.97435897 , 4497.94871795 , 1720.0 , 1693.0 , 10.689 , 0.0 , 0.0 , 0.0 , 0.0 , 

92.0 , 4421.53846154 , 4612.30769231 , 4467.17948718 , 4207.17948718 , 4571.28205128 , 4577.94871795 , 4553.33333333 , 4289.23076923 , 4025.12820513 , 3869.74358974 , 4247.17948718 , 4202.05128205 , 4498.46153846 , 4500.0 , 1720.0 , 1692.0 , 10.698 , 0.0 , 0.0 , 0.0 , 0.0 , 

93.0 , 4420.51282051 , 4610.76923077 , 4465.12820513 , 4207.69230769 , 4574.35897436 , 4581.53846154 , 4552.30769231 , 4292.82051282 , 4025.64102564 , 3870.76923077 , 4247.17948718 , 4202.05128205 , 4501.53846154 , 4501.02564103 , 1719.0 , 1693.0 , 10.705 , 0.0 , 0.0 , 0.0 , 0.0 , 

94.0 , 4420.51282051 , 4611.28205128 , 4464.61538462 , 4208.71794872 , 4574.87179487 , 4583.58974359 , 4553.33333333 , 4294.35897436 , 4022.05128205 , 3871.28205128 , 4247.17948718 , 4203.07692308 , 4504.1025641 , 4498.97435897 , 1720.0 , 1692.0 , 10.712 , 0.0 , 0.0 , 0.0 , 0.0 , 

95.0 , 4420.0 , 4612.30769231 , 4465.12820513 , 4208.20512821 , 4575.38461538 , 4580.51282051 , 4553.84615385 , 4287.69230769 , 4020.0 , 3868.20512821 , 4243.58974359 , 4200.51282051 , 4500.0 , 4495.38461538 , 1720.0 , 1693.0 , 10.72 , 0.0 , 0.0 , 0.0 , 0.0 , 

96.0 , 4419.48717949 , 4609.74358974 , 4464.1025641 , 4206.66666667 , 4574.35897436 , 4576.92307692 , 4553.33333333 , 4282.56410256 , 4018.46153846 , 3866.66666667 , 4240.51282051 , 4195.38461538 , 4495.38461538 , 4495.38461538 , 1720.0 , 1693.0 , 10.728 , 0.0 , 0.0 , 0.0 , 0.0 , 

97.0 , 4420.0 , 4608.71794872 , 4465.64102564 , 4206.66666667 , 4571.79487179 , 4578.46153846 , 4553.33333333 , 4285.64102564 , 4018.46153846 , 3869.23076923 , 4240.0 , 4193.84615385 , 4496.92307692 , 4497.43589744 , 1719.0 , 1693.0 , 10.736 , 0.0 , 0.0 , 0.0 , 0.0 , 

98.0 , 4420.0 , 4611.28205128 , 4467.69230769 , 4208.20512821 , 4573.33333333 , 4578.97435897 , 4552.30769231 , 4285.12820513 , 4016.92307692 , 3869.23076923 , 4240.0 , 4194.35897436 , 4497.43589744 , 4495.38461538 , 1720.0 , 1693.0 , 10.744 , 0.0 , 0.0 , 0.0 , 0.0 , 

99.0 , 4419.48717949 , 4612.82051282 , 4465.64102564 , 4207.69230769 , 4574.87179487 , 4578.97435897 , 4551.79487179 , 4280.0 , 4014.87179487 , 3864.1025641 , 4238.46153846 , 4192.30769231 , 4494.35897436 , 4493.33333333 , 1720.0 , 1692.0 , 10.751 , 0.0 , 0.0 , 0.0 , 0.0 , 

100.0 , 4420.0 , 4612.30769231 , 4462.56410256 , 4207.17948718 , 4573.84615385 , 4579.48717949 , 4552.82051282 , 4277.94871795 , 4013.84615385 , 3858.97435897 , 4237.94871795 , 4190.25641026 , 4489.74358974 , 4491.28205128 , 1720.0 , 1693.0 , 10.759 , 0.0 , 0.0 , 0.0 , 0.0 , 

101.0 , 4421.53846154 , 4612.30769231 , 4462.05128205 , 4208.20512821 , 4573.33333333 , 4580.51282051 , 4552.30769231 , 4277.94871795 , 4013.84615385 , 3860.51282051 , 4237.94871795 , 4191.28205128 , 4490.25641026 , 4490.76923077 , 1720.0 , 1692.0 , 10.767 , 0.0 , 0.0 , 0.0 , 0.0 , 

102.0 , 4422.56410256 , 4611.79487179 , 4464.1025641 , 4207.69230769 , 4572.82051282 , 4580.0 , 4551.79487179 , 4273.84615385 , 4012.82051282 , 3862.56410256 , 4237.43589744 , 4190.25641026 , 4490.76923077 , 4492.82051282 , 1719.0 , 1693.0 , 10.775 , 0.0 , 0.0 , 0.0 , 0.0 , 

103.0 , 4422.05128205 , 4610.76923077 , 4464.61538462 , 4207.17948718 , 4572.82051282 , 4579.48717949 , 4553.33333333 , 4275.8974359 , 4015.8974359 , 3863.58974359 , 4241.53846154 , 4190.76923077 , 4489.74358974 , 4495.38461538 , 1720.0 , 1693.0 , 10.783 , 0.0 , 0.0 , 0.0 , 0.0 , 

104.0 , 4419.48717949 , 4610.25641026 , 4462.05128205 , 4208.71794872 , 4576.41025641 , 4578.97435897 , 4553.33333333 , 4282.56410256 , 4016.41025641 , 3865.64102564 , 4243.58974359 , 4193.84615385 , 4491.28205128 , 4494.87179487 , 1720.0 , 1693.0 , 10.79 , 0.0 , 0.0 , 0.0 , 0.0 , 

105.0 , 4418.46153846 , 4611.28205128 , 4464.1025641 , 4209.74358974 , 4573.84615385 , 4578.46153846 , 4552.30769231 , 4287.17948718 , 4016.92307692 , 3868.20512821 , 4242.56410256 , 4197.94871795 , 4496.41025641 , 4494.35897436 , 1720.0 , 1693.0 , 10.798 , 0.0 , 0.0 , 0.0 , 0.0 , 

106.0 , 4420.51282051 , 4611.28205128 , 4467.17948718 , 4208.20512821 , 4569.23076923 , 4580.0 , 4553.84615385 , 4283.07692308 , 4016.41025641 , 3866.66666667 , 4240.0 , 4193.33333333 , 4496.92307692 , 4492.82051282 , 1720.0 , 1693.0 , 10.806 , 0.0 , 0.0 , 0.0 , 0.0 , 

107.0 , 4422.05128205 , 4608.20512821 , 4467.17948718 , 4205.64102564 , 4572.30769231 , 4580.0 , 4555.38461538 , 4286.15384615 , 4023.58974359 , 3870.25641026 , 4241.53846154 , 4196.92307692 , 4500.0 , 4496.41025641 , 1720.0 , 1693.0 , 10.814 , 0.0 , 0.0 , 0.0 , 0.0 , 

108.0 , 4421.02564103 , 4609.23076923 , 4465.12820513 , 4206.66666667 , 4576.92307692 , 4579.48717949 , 4554.87179487 , 4288.20512821 , 4022.05128205 , 3869.74358974 , 4239.48717949 , 4200.51282051 , 4500.0 , 4499.48717949 , 1720.0 , 1693.0 , 10.822 , 0.0 , 0.0 , 0.0 , 0.0 , 

109.0 , 4418.97435897 , 4613.84615385 , 4466.15384615 , 4207.69230769 , 4574.87179487 , 4580.0 , 4553.33333333 , 4291.79487179 , 4023.58974359 , 3871.79487179 , 4245.12820513 , 4202.56410256 , 4502.05128205 , 4502.05128205 , 1720.0 , 1693.0 , 10.83 , 0.0 , 0.0 , 0.0 , 0.0 , 

110.0 , 4420.0 , 4613.84615385 , 4463.58974359 , 4208.20512821 , 4571.28205128 , 4580.0 , 4551.79487179 , 4292.82051282 , 4025.12820513 , 3872.30769231 , 4247.69230769 , 4202.56410256 , 4501.53846154 , 4500.51282051 , 1719.0 , 1693.0 , 10.837 , 0.0 , 0.0 , 0.0 , 0.0 , 

111.0 , 4423.07692308 , 4611.79487179 , 4464.1025641 , 4208.71794872 , 4572.82051282 , 4579.48717949 , 4551.79487179 , 4292.30769231 , 4024.1025641 , 3870.76923077 , 4245.12820513 , 4201.02564103 , 4500.0 , 4497.43589744 , 1720.0 , 1693.0 , 10.844 , 0.0 , 0.0 , 0.0 , 0.0 , 

112.0 , 4421.02564103 , 4612.82051282 , 4467.69230769 , 4209.74358974 , 4575.8974359 , 4579.48717949 , 4552.82051282 , 4290.76923077 , 4021.02564103 , 3868.20512821 , 4243.07692308 , 4197.43589744 , 4498.97435897 , 4496.92307692 , 1720.0 , 1692.0 , 10.853 , 0.0 , 0.0 , 0.0 , 0.0 , 

113.0 , 4417.94871795 , 4610.25641026 , 4467.17948718 , 4209.23076923 , 4575.8974359 , 4578.46153846 , 4552.30769231 , 4286.15384615 , 4017.43589744 , 3867.69230769 , 4242.56410256 , 4195.8974359 , 4495.8974359 , 4496.92307692 , 1719.0 , 1693.0 , 10.862 , 0.0 , 0.0 , 0.0 , 0.0 , 

114.0 , 4420.51282051 , 4609.23076923 , 4464.61538462 , 4208.20512821 , 4572.30769231 , 4580.51282051 , 4552.30769231 , 4284.61538462 , 4015.38461538 , 3869.23076923 , 4242.05128205 , 4197.94871795 , 4494.87179487 , 4495.8974359 , 1721.0 , 1692.0 , 10.869 , 0.0 , 0.0 , 0.0 , 0.0 , 

115.0 , 4423.07692308 , 4612.82051282 , 4464.61538462 , 4207.17948718 , 4571.28205128 , 4581.53846154 , 4552.82051282 , 4282.56410256 , 4014.35897436 , 3867.17948718 , 4239.48717949 , 4195.38461538 , 4494.87179487 , 4493.33333333 , 1719.0 , 1692.0 , 10.876 , 0.0 , 0.0 , 0.0 , 0.0 , 

116.0 , 4421.53846154 , 4612.82051282 , 4466.66666667 , 4207.69230769 , 4573.84615385 , 4580.0 , 4553.33333333 , 4278.46153846 , 4014.35897436 , 3866.66666667 , 4237.94871795 , 4192.82051282 , 4493.33333333 , 4494.35897436 , 1720.0 , 1693.0 , 10.884 , 0.0 , 0.0 , 0.0 , 0.0 , 

117.0 , 4420.51282051 , 4609.74358974 , 4468.20512821 , 4208.20512821 , 4573.84615385 , 4579.48717949 , 4553.33333333 , 4273.33333333 , 4012.82051282 , 3866.15384615 , 4237.94871795 , 4192.82051282 , 4491.79487179 , 4495.8974359 , 1720.0 , 1692.0 , 10.892 , 0.0 , 0.0 , 0.0 , 0.0 , 

118.0 , 4421.02564103 , 4609.23076923 , 4465.64102564 , 4208.20512821 , 4575.8974359 , 4581.02564103 , 4552.82051282 , 4273.33333333 , 4012.30769231 , 3864.61538462 , 4239.48717949 , 4191.28205128 , 4492.30769231 , 4494.87179487 , 1720.0 , 1693.0 , 10.9 , 0.0 , 0.0 , 0.0 , 0.0 , 

119.0 , 4421.53846154 , 4611.79487179 , 4461.53846154 , 4207.69230769 , 4577.94871795 , 4580.51282051 , 4551.28205128 , 4275.8974359 , 4012.30769231 , 3865.64102564 , 4239.48717949 , 4193.33333333 , 4492.82051282 , 4494.87179487 , 1720.0 , 1692.0 , 10.908 , 0.0 , 0.0 , 0.0 , 0.0 , 

120.0 , 4422.56410256 , 4611.28205128 , 4465.12820513 , 4207.17948718 , 4577.43589744 , 4581.53846154 , 4552.30769231 , 4282.05128205 , 4015.8974359 , 3867.69230769 , 4240.51282051 , 4196.92307692 , 4494.87179487 , 4495.38461538 , 1720.0 , 1693.0 , 10.916 , 0.0 , 0.0 , 0.0 , 0.0 , 

121.0 , 4422.56410256 , 4609.23076923 , 4468.20512821 , 4208.20512821 , 4574.87179487 , 4582.56410256 , 4553.84615385 , 4282.05128205 , 4016.41025641 , 3866.66666667 , 4239.48717949 , 4192.30769231 , 4494.35897436 , 4491.79487179 , 1720.0 , 1692.0 , 10.923 , 0.0 , 0.0 , 0.0 , 0.0 , 

122.0 , 4421.53846154 , 4610.25641026 , 4467.17948718 , 4208.71794872 , 4574.35897436 , 4580.51282051 , 4552.30769231 , 4285.64102564 , 4022.05128205 , 3869.74358974 , 4243.07692308 , 4194.35897436 , 4496.92307692 , 4493.33333333 , 1721.0 , 1692.0 , 10.931 , 0.0 , 0.0 , 0.0 , 0.0 , 

123.0 , 4421.02564103 , 4612.30769231 , 4463.58974359 , 4207.17948718 , 4575.38461538 , 4581.53846154 , 4551.79487179 , 4285.64102564 , 4023.58974359 , 3871.79487179 , 4242.56410256 , 4195.38461538 , 4497.94871795 , 4494.35897436 , 1720.0 , 1692.0 , 10.938 , 0.0 , 0.0 , 0.0 , 0.0 , 

124.0 , 4420.51282051 , 4609.23076923 , 4467.17948718 , 4208.20512821 , 4574.35897436 , 4581.53846154 , 4552.82051282 , 4288.71794872 , 4026.15384615 , 3873.84615385 , 4244.61538462 , 4200.0 , 4502.56410256 , 4498.97435897 , 1720.0 , 1692.0 , 10.946 , 0.0 , 0.0 , 0.0 , 0.0 , 

125.0 , 4418.46153846 , 4608.71794872 , 4469.23076923 , 4210.25641026 , 4573.33333333 , 4578.97435897 , 4552.30769231 , 4290.76923077 , 4022.05128205 , 3871.28205128 , 4245.64102564 , 4201.02564103 , 4501.53846154 , 4500.51282051 , 1720.0 , 1693.0 , 10.954 , 0.0 , 0.0 , 0.0 , 0.0 , 

126.0 , 4418.46153846 , 4611.79487179 , 4467.17948718 , 4208.71794872 , 4572.82051282 , 4578.97435897 , 4551.79487179 , 4295.38461538 , 4023.58974359 , 3871.28205128 , 4246.15384615 , 4202.56410256 , 4501.53846154 , 4497.94871795 , 1721.0 , 1693.0 , 10.963 , 0.0 , 0.0 , 0.0 , 0.0 , 

127.0 , 4423.07692308 , 4614.35897436 , 4466.66666667 , 4207.69230769 , 4571.79487179 , 4580.0 , 4554.35897436 , 4291.79487179 , 4024.61538462 , 3868.71794872 , 4242.05128205 , 4200.0 , 4498.97435897 , 4494.87179487 , 1719.0 , 1692.0 , 10.97 , 0.0 , 0.0 , 0.0 , 0.0 , 

128.0 , 4422.56410256 , 4611.79487179 , 4467.69230769 , 4207.69230769 , 4570.76923077 , 4577.43589744 , 4554.35897436 , 4285.64102564 , 4019.48717949 , 3866.66666667 , 4239.48717949 , 4197.43589744 , 4496.41025641 , 4495.8974359 , 1720.0 , 1692.0 , 10.977 , 0.0 , 0.0 , 0.0 , 0.0 , 

0.0 , 4418.46153846 , 4609.74358974 , 4466.15384615 , 4208.71794872 , 4573.33333333 , 4577.43589744 , 4553.33333333 , 4287.17948718 , 4017.94871795 , 3866.66666667 , 4241.02564103 , 4198.97435897 , 4496.92307692 , 4497.43589744 , 1719.0 , 1692.0 , 10.986 , 0.0 , 0.0 , 0.0 , 0.0 , 

1.0 , 4418.46153846 , 4609.74358974 , 4464.61538462 , 4208.20512821 , 4575.8974359 , 4580.0 , 4552.82051282 , 4286.15384615 , 4018.97435897 , 3866.15384615 , 4240.51282051 , 4197.43589744 , 4496.41025641 , 4495.38461538 , 1720.0 , 1693.0 , 10.995 , 0.0 , 0.0 , 0.0 , 0.0 , 

2.0 , 4421.02564103 , 4610.76923077 , 4464.61538462 , 4208.71794872 , 4575.38461538 , 4578.97435897 , 4551.79487179 , 4282.05128205 , 4016.41025641 , 3866.66666667 , 4238.97435897 , 4194.35897436 , 4495.38461538 , 4495.38461538 , 1720.0 , 1692.0 , 11.003 , 0.0 , 0.0 , 0.0 , 0.0 , 

3.0 , 4418.97435897 , 4609.23076923 , 4463.58974359 , 4207.69230769 , 4573.84615385 , 4578.46153846 , 4550.76923077 , 4278.97435897 , 4011.28205128 , 3865.64102564 , 4240.0 , 4194.87179487 , 4494.87179487 , 4495.38461538 , 1719.0 , 1693.0 , 11.009 , 0.0 , 0.0 , 0.0 , 0.0 , 

4.0 , 4418.46153846 , 4610.25641026 , 4464.1025641 , 4206.15384615 , 4573.33333333 , 4582.05128205 , 4552.30769231 , 4280.0 , 4010.25641026 , 3865.64102564 , 4239.48717949 , 4195.8974359 , 4492.30769231 , 4493.84615385 , 1721.0 , 1692.0 , 11.017 , 0.0 , 0.0 , 0.0 , 0.0 , 

5.0 , 4420.51282051 , 4612.30769231 , 4466.66666667 , 4206.15384615 , 4573.33333333 , 4583.07692308 , 4553.84615385 , 4278.46153846 , 4009.74358974 , 3865.64102564 , 4235.38461538 , 4191.28205128 , 4489.23076923 , 4490.76923077 , 1719.0 , 1692.0 , 11.025 , 0.0 , 0.0 , 0.0 , 0.0 , 

6.0 , 4422.56410256 , 4610.76923077 , 4465.64102564 , 4206.66666667 , 4574.87179487 , 4578.97435897 , 4552.30769231 , 4277.94871795 , 4012.30769231 , 3868.20512821 , 4236.41025641 , 4190.76923077 , 4491.28205128 , 4492.30769231 , 1720.0 , 1693.0 , 11.033 , 0.0 , 0.0 , 0.0 , 0.0 , 

7.0 , 4424.61538462 , 4610.76923077 , 4463.07692308 , 4208.20512821 , 4576.41025641 , 4577.94871795 , 4551.28205128 , 4280.0 , 4015.38461538 , 3868.20512821 , 4241.53846154 , 4196.41025641 , 4494.87179487 , 4496.92307692 , 1720.0 , 1693.0 , 11.041 , 0.0 , 0.0 , 0.0 , 0.0 , 

8.0 , 4423.58974359 , 4610.76923077 , 4465.12820513 , 4208.71794872 , 4575.8974359 , 4582.05128205 , 4551.79487179 , 4284.1025641 , 4020.0 , 3868.20512821 , 4242.05128205 , 4198.97435897 , 4496.41025641 , 4495.8974359 , 1719.0 , 1693.0 , 11.049 , 0.0 , 0.0 , 0.0 , 0.0 , 

9.0 , 4420.51282051 , 4611.28205128 , 4463.58974359 , 4207.69230769 , 4573.84615385 , 4583.07692308 , 4552.82051282 , 4282.05128205 , 4017.43589744 , 3867.17948718 , 4236.92307692 , 4195.8974359 , 4493.33333333 , 4491.79487179 , 1719.0 , 1692.0 , 11.056 , 0.0 , 0.0 , 0.0 , 0.0 , 

10.0 , 4420.0 , 4613.84615385 , 4465.12820513 , 4206.15384615 , 4572.82051282 , 4580.51282051 , 4552.30769231 , 4286.15384615 , 4018.97435897 , 3867.17948718 , 4242.05128205 , 4201.02564103 , 4496.92307692 , 4497.94871795 , 1721.0 , 1693.0 , 11.065 , 0.0 , 0.0 , 0.0 , 0.0 , 

11.0 , 4420.0 , 4613.84615385 , 4468.71794872 , 4206.66666667 , 4574.87179487 , 4580.51282051 , 4552.82051282 , 4286.66666667 , 4021.02564103 , 3864.61538462 , 4241.02564103 , 4200.0 , 4498.46153846 , 4501.02564103 , 1720.0 , 1692.0 , 11.072 , 0.0 , 0.0 , 0.0 , 0.0 , 

12.0 , 4420.0 , 4610.76923077 , 4470.25641026 , 4208.71794872 , 4574.87179487 , 4582.05128205 , 4554.35897436 , 4292.82051282 , 4028.20512821 , 3869.23076923 , 4242.56410256 , 4200.51282051 , 4501.02564103 , 4501.02564103 , 1720.0 , 1694.0 , 11.08 , 0.0 , 0.0 , 0.0 , 0.0 , 

13.0 , 4420.51282051 , 4612.30769231 , 4468.71794872 , 4209.23076923 , 4571.28205128 , 4581.53846154 , 4554.87179487 , 4296.92307692 , 4027.17948718 , 3872.30769231 , 4246.15384615 , 4200.0 , 4502.56410256 , 4499.48717949 , 1721.0 , 1693.0 , 11.088 , 0.0 , 0.0 , 0.0 , 0.0 , 

